Date/Time,Time,Humd_Treat,Temp_1,RH_1
12/14/2020 13:47,3:40,Medium,48.596,9.228
12/14/2020 13:52,3:45,Medium,49.59,9.302
12/14/2020 13:57,3:50,Medium,50.087,8.592
12/14/2020 14:02,3:55,Medium,50.585,7.878
12/14/2020 14:07,4:00,Medium,51.579,7.945
12/11/2020 9:43,0:00,Medium,,
12/11/2020 9:48,0:05,Medium,21.554,93.128
12/11/2020 9:53,0:10,Medium,22.054,93.653
12/11/2020 9:58,0:15,Medium,22.054,93.653
12/11/2020 10:03,0:20,Medium,22.554,92.684
12/11/2020 10:08,0:25,Medium,23.054,92.716
12/11/2020 10:13,0:30,Medium,24.055,91.28
12/11/2020 10:18,0:35,Medium,24.555,89.288
12/11/2020 10:23,0:40,Medium,25.055,88.306
12/11/2020 10:28,0:45,Medium,26.055,86.33
12/11/2020 10:33,0:50,Medium,26.555,84.288
12/11/2020 10:38,0:55,Medium,27.055,81.156
12/11/2020 10:43,1:00,Medium,28.054,79.652
12/11/2020 10:48,1:05,Medium,28.554,76.444
12/11/2020 10:53,1:10,Medium,29.054,74.849
12/11/2020 10:58,1:15,Medium,30.053,72.744
12/11/2020 11:03,1:20,Medium,30.553,70.555
12/11/2020 11:08,1:25,Medium,31.053,69.484
12/11/2020 11:13,1:30,Medium,32.052,65.012
12/11/2020 11:18,1:35,Medium,32.552,62.739
12/11/2020 11:23,1:40,Medium,33.051,59.249
12/11/2020 11:28,1:45,Medium,34.05,58.187
12/11/2020 11:33,1:50,Medium,34.55,55.231
12/11/2020 11:38,1:55,Medium,35.049,53.466
12/11/2020 11:43,2:00,Medium,36.048,52.375
12/11/2020 11:48,2:05,Medium,36.547,48.711
12/11/2020 11:53,2:10,Medium,37.047,46.258
12/11/2020 11:58,2:15,Medium,38.045,44.487
12/11/2020 12:03,2:20,Medium,38.544,43.275
12/11/2020 12:08,2:25,Medium,39.043,40.759
12/11/2020 12:13,2:30,Medium,40.042,40.246
12/11/2020 12:18,2:35,Medium,40.541,38.351
12/11/2020 12:23,2:40,Medium,41.04,38.42
12/11/2020 12:28,2:45,Medium,41.539,35.843
12/11/2020 12:33,2:50,Medium,42.038,33.908
12/11/2020 12:38,2:55,Medium,42.537,32.63
12/11/2020 12:43,3:00,Medium,43.535,29.366
12/11/2020 12:48,3:05,Medium,44.033,25.991
12/11/2020 12:53,3:10,Medium,44.532,22.57
12/11/2020 12:58,3:15,Medium,45.031,21.22
12/11/2020 13:03,3:20,Medium,46.029,19.205
12/11/2020 13:08,3:25,Medium,46.527,18.544
12/11/2020 13:13,3:30,Medium,47.026,17.165
12/11/2020 13:18,3:35,Medium,48.023,15.822
12/11/2020 13:23,3:40,Medium,48.522,15.145
12/11/2020 13:28,3:45,Medium,49.02,15.191
12/11/2020 13:33,3:50,Medium,49.519,13.78
12/11/2020 13:38,3:55,Medium,50.516,13.135
12/11/2020 13:43,4:00,Medium,51.014,13.177
12/9/2020 9:43,0:00,Medium,,
12/9/2020 9:48,0:05,Medium,21.554,81.239
12/9/2020 9:53,0:10,Medium,21.053,90.587
12/9/2020 9:58,0:15,Medium,21.053,90.587
12/9/2020 10:03,0:20,Medium,22.054,91.651
12/9/2020 10:08,0:25,Medium,22.054,91.651
12/9/2020 10:13,0:30,Medium,22.554,91.68
12/9/2020 10:18,0:35,Medium,23.054,90.703
12/9/2020 10:23,0:40,Medium,24.055,89.249
12/9/2020 10:28,0:45,Medium,24.555,87.234
12/9/2020 10:33,0:50,Medium,25.055,86.239
12/9/2020 10:38,0:55,Medium,26.055,83.712
12/9/2020 10:43,1:00,Medium,26.555,81.64
12/9/2020 10:48,1:05,Medium,27.055,79.545
12/9/2020 10:53,1:10,Medium,28.054,76.936
12/9/2020 10:58,1:15,Medium,28.554,73.681
12/9/2020 11:03,1:20,Medium,29.054,72.623
12/9/2020 11:08,1:25,Medium,30.053,69.358
12/9/2020 11:13,1:30,Medium,30.553,66.556
12/9/2020 11:18,1:35,Medium,31.053,62.544
12/9/2020 11:23,1:40,Medium,32.052,59.117
12/9/2020 11:28,1:45,Medium,32.552,56.177
12/9/2020 11:33,1:50,Medium,33.051,53.198
12/9/2020 11:38,1:55,Medium,34.05,49.622
12/9/2020 11:43,2:00,Medium,34.55,45.923
12/9/2020 11:48,2:05,Medium,35.049,40.88
12/9/2020 11:53,2:10,Medium,36.048,38.414
12/9/2020 11:58,2:15,Medium,36.547,35.198
12/9/2020 12:03,2:20,Medium,37.047,32.608
12/9/2020 12:08,2:25,Medium,38.045,30.049
12/9/2020 12:13,2:30,Medium,38.544,27.401
12/9/2020 12:18,2:35,Medium,39.043,24.725
12/9/2020 12:23,2:40,Medium,40.042,22.075
12/9/2020 12:28,2:45,Medium,40.541,20.737
12/9/2020 12:33,2:50,Medium,41.04,18.689
12/9/2020 12:38,2:55,Medium,42.038,17.38
12/9/2020 12:43,3:00,Medium,42.537,16.722
12/9/2020 12:48,3:05,Medium,43.036,15.347
12/9/2020 12:53,3:10,Medium,43.535,13.964
12/9/2020 12:58,3:15,Medium,44.532,13.336
12/9/2020 13:03,3:20,Medium,45.031,11.936
12/9/2020 13:08,3:25,Medium,45.53,11.979
12/9/2020 13:13,3:30,Medium,46.029,11.295
12/9/2020 13:18,3:35,Medium,47.026,10.648
12/9/2020 13:23,3:40,Medium,47.525,9.956
12/9/2020 13:28,3:45,Medium,48.023,9.26
12/9/2020 13:33,3:50,Medium,48.522,9.298
12/9/2020 13:38,3:55,Medium,49.519,9.373
12/9/2020 13:43,4:00,Medium,50.017,8.668
1/28/2021 8:49,0:00,Medium,,
1/28/2021 8:54,0:05,Medium,20.553,74.651
1/28/2021 8:59,0:10,Medium,21.053,90.079
1/28/2021 9:04,0:15,Medium,22.054,90.64
1/28/2021 9:09,0:20,Medium,22.054,90.64
1/28/2021 9:14,0:25,Medium,23.054,88.665
1/28/2021 9:19,0:30,Medium,23.554,87.672
1/28/2021 9:24,0:35,Medium,24.055,86.157
1/28/2021 9:29,0:40,Medium,25.055,84.673
1/28/2021 9:34,0:45,Medium,25.555,82.608
1/28/2021 9:39,0:50,Medium,26.055,80.521
1/28/2021 9:44,0:55,Medium,27.055,78.463
1/28/2021 9:49,1:00,Medium,27.554,75.233
1/28/2021 9:54,1:05,Medium,28.054,73.625
1/28/2021 9:59,1:10,Medium,29.054,70.372
1/28/2021 10:04,1:15,Medium,29.554,67.584
1/28/2021 10:09,1:20,Medium,30.053,63.592
1/28/2021 10:14,1:25,Medium,31.053,60.181
1/28/2021 10:19,1:30,Medium,31.553,55.444
1/28/2021 10:24,1:35,Medium,32.052,50.608
1/28/2021 10:29,1:40,Medium,33.051,45.733
1/28/2021 10:34,1:45,Medium,33.551,40.694
1/28/2021 10:39,1:50,Medium,34.05,36.208
1/28/2021 10:44,1:55,Medium,34.55,32.973
1/28/2021 10:49,2:00,Medium,35.549,31.094
1/28/2021 10:54,2:05,Medium,35.549,27.734
1/28/2021 10:59,2:10,Medium,36.048,25.074
1/28/2021 11:04,2:15,Medium,37.047,23.129
1/28/2021 11:09,2:20,Medium,37.546,20.418
1/28/2021 11:14,2:25,Medium,38.045,19.078
1/28/2021 11:19,2:30,Medium,38.544,17.028
1/28/2021 11:24,2:35,Medium,39.543,15.717
1/28/2021 11:29,2:40,Medium,40.042,14.348
1/28/2021 11:34,2:45,Medium,40.541,12.969
1/28/2021 11:39,2:50,Medium,41.539,13.062
1/28/2021 11:44,2:55,Medium,42.038,11.672
1/28/2021 11:49,3:00,Medium,42.537,10.995
1/28/2021 11:54,3:05,Medium,43.535,10.358
1/28/2021 11:59,3:10,Medium,44.033,10.4
1/28/2021 12:04,3:15,Medium,44.532,9.715
1/28/2021 12:09,3:20,Medium,45.031,9.026
1/28/2021 12:14,3:25,Medium,46.029,8.372
1/28/2021 12:19,3:30,Medium,46.527,8.41
1/28/2021 12:24,3:35,Medium,47.026,8.448
1/28/2021 12:29,3:40,Medium,48.023,7.784
1/28/2021 12:34,3:45,Medium,48.522,7.079
1/28/2021 12:39,3:50,Medium,49.02,7.113
1/28/2021 12:44,3:55,Medium,50.017,7.926
1/28/2021 12:49,4:00,Medium,50.516,6.467
1/28/2021 12:54,0:00,Medium,,
1/27/2021 8:55,0:00,Medium,,
1/27/2021 9:00,0:05,Medium,20.614,89.271
1/27/2021 9:05,0:10,Medium,21.615,93.393
1/27/2021 9:10,0:15,Medium,22.116,93.42
1/27/2021 9:15,0:20,Medium,22.616,92.946
1/27/2021 9:20,0:25,Medium,23.116,91.459
1/27/2021 9:25,0:30,Medium,23.617,90.475
1/27/2021 9:30,0:35,Medium,24.617,89.012
1/27/2021 9:35,0:40,Medium,25.117,86.982
1/27/2021 9:40,0:45,Medium,25.617,85.458
1/27/2021 9:45,0:50,Medium,26.617,82.379
1/27/2021 9:50,0:55,Medium,27.117,80.285
1/27/2021 9:55,1:00,Medium,27.617,78.17
1/27/2021 10:00,1:05,Medium,28.616,76.09
1/27/2021 10:05,1:10,Medium,29.116,73.935
1/27/2021 10:10,1:15,Medium,29.615,71.757
1/27/2021 10:15,1:20,Medium,30.614,70.188
1/27/2021 10:20,1:25,Medium,31.114,66.826
1/27/2021 10:25,1:30,Medium,31.613,66.891
1/27/2021 10:30,1:35,Medium,32.612,65.292
1/27/2021 10:35,1:40,Medium,33.111,63.613
1/27/2021 10:40,1:45,Medium,33.61,61.922
1/27/2021 10:45,1:50,Medium,34.608,58.501
1/27/2021 10:50,1:55,Medium,35.107,56.771
1/27/2021 10:55,2:00,Medium,35.606,54.419
1/27/2021 11:00,2:05,Medium,36.603,53.341
1/27/2021 11:05,2:10,Medium,37.102,50.952
1/27/2021 11:10,2:15,Medium,37.601,49.784
1/27/2021 11:15,2:20,Medium,38.598,48.057
1/27/2021 11:20,2:25,Medium,39.096,46.873
1/27/2021 11:25,2:30,Medium,39.595,44.412
1/27/2021 11:30,2:35,Medium,40.592,43.28
1/27/2021 11:35,2:40,Medium,41.09,41.423
1/27/2021 11:40,2:45,Medium,41.588,38.9
1/27/2021 11:45,2:50,Medium,42.584,36.419
1/27/2021 11:50,2:55,Medium,43.082,35.166
1/27/2021 11:55,3:00,Medium,44.078,31.295
1/27/2021 12:00,3:05,Medium,44.576,26.613
1/27/2021 12:05,3:10,Medium,45.074,23.925
1/27/2021 12:10,3:15,Medium,45.571,21.904
1/27/2021 12:15,3:20,Medium,46.567,19.917
1/27/2021 12:20,3:25,Medium,47.064,18.562
1/27/2021 12:25,3:30,Medium,48.059,17.247
1/27/2021 12:30,3:35,Medium,48.557,16.584
1/27/2021 12:35,3:40,Medium,49.054,15.918
1/27/2021 12:40,3:45,Medium,49.551,14.53
1/27/2021 12:45,3:50,Medium,50.546,15.34
1/27/2021 12:50,3:55,Medium,51.043,13.941
1/25/2021 10:49,0:00,Medium,,
1/25/2021 10:54,0:05,Medium,25.107,93.505
1/25/2021 10:59,0:10,Medium,25.607,95.073
1/25/2021 11:04,0:15,Medium,23.107,93.354
1/25/2021 11:09,0:20,Medium,22.607,95.355
1/25/2021 11:14,0:25,Medium,23.107,95.386
1/25/2021 11:19,0:30,Medium,23.607,94.914
1/25/2021 11:24,0:35,Medium,24.607,95.494
1/25/2021 11:29,0:40,Medium,25.107,95.535
1/25/2021 11:34,0:45,Medium,25.607,95.578
1/25/2021 11:39,0:50,Medium,26.607,95.671
1/25/2021 11:44,0:55,Medium,27.107,94.71
1/25/2021 11:49,1:00,Medium,27.607,94.255
1/25/2021 11:54,1:05,Medium,28.607,92.834
1/25/2021 11:59,1:10,Medium,29.106,91.347
1/25/2021 12:04,1:15,Medium,29.606,90.37
1/25/2021 12:09,1:20,Medium,30.606,88.93
1/25/2021 12:14,1:25,Medium,31.105,87.414
1/25/2021 12:19,1:30,Medium,31.605,84.812
1/25/2021 12:24,1:35,Medium,32.604,83.336
1/25/2021 12:29,1:40,Medium,33.103,81.227
1/25/2021 12:34,1:45,Medium,33.603,79.094
1/25/2021 12:39,1:50,Medium,34.601,77.577
1/25/2021 12:44,1:55,Medium,35.101,76.533
1/25/2021 12:49,2:00,Medium,35.6,74.347
1/25/2021 12:54,2:05,Medium,36.099,72.137
1/25/2021 12:59,2:10,Medium,37.098,70.567
1/25/2021 13:04,2:15,Medium,37.597,68.9
1/25/2021 13:09,2:20,Medium,38.595,64.925
1/25/2021 13:14,2:25,Medium,39.094,62.606
1/25/2021 13:19,2:30,Medium,39.593,60.26
1/25/2021 13:24,2:35,Medium,40.591,57.973
1/25/2021 13:29,2:40,Medium,41.09,56.196
1/25/2021 13:34,2:45,Medium,41.589,53.775
1/25/2021 13:39,2:50,Medium,42.586,51.409
1/25/2021 13:44,2:55,Medium,43.085,48.286
1/25/2021 13:49,3:00,Medium,43.584,45.771
1/25/2021 13:54,3:05,Medium,44.581,41.321
1/25/2021 13:59,3:10,Medium,45.08,38.053
1/25/2021 14:04,3:15,Medium,45.578,34.74
1/25/2021 14:09,3:20,Medium,46.575,32.826
1/25/2021 14:14,3:25,Medium,47.074,30.129
1/25/2021 14:19,3:30,Medium,47.572,28.801
1/25/2021 14:24,3:35,Medium,48.569,27.527
1/25/2021 14:29,3:40,Medium,49.067,25.47
1/25/2021 14:34,3:45,Medium,49.566,24.819
1/25/2021 14:39,3:50,Medium,50.562,23.509
1/25/2021 14:44,3:55,Medium,51.06,22.127
1/25/2021 14:49,4:00,Medium,51.558,20.735
1/22/2021 10:07,0:00,Medium,,
1/22/2021 10:12,0:05,Medium,21.606,93.293
1/22/2021 10:17,0:10,Medium,22.107,93.293
1/22/2021 10:22,0:15,Medium,22.607,92.81
1/22/2021 10:27,0:20,Medium,22.607,93.833
1/22/2021 10:32,0:25,Medium,23.607,92.364
1/22/2021 10:37,0:30,Medium,24.107,91.37
1/22/2021 10:42,0:35,Medium,24.607,89.33
1/22/2021 10:47,0:40,Medium,25.607,87.842
1/22/2021 10:52,0:45,Medium,26.107,86.301
1/22/2021 10:57,0:50,Medium,26.607,84.212
1/22/2021 11:02,0:55,Medium,27.607,82.696
1/22/2021 11:07,1:00,Medium,28.107,80.572
1/22/2021 11:12,1:05,Medium,28.607,77.87
1/22/2021 11:17,1:10,Medium,29.106,75.694
1/22/2021 11:22,1:15,Medium,30.106,74.124
1/22/2021 11:27,1:20,Medium,30.606,71.336
1/22/2021 11:32,1:25,Medium,31.105,70.25
1/22/2021 11:37,1:30,Medium,32.104,69.225
1/22/2021 11:42,1:35,Medium,32.604,66.96
1/22/2021 11:47,1:40,Medium,33.103,65.262
1/22/2021 11:52,1:45,Medium,34.102,63.622
1/22/2021 11:57,1:50,Medium,34.601,61.296
1/22/2021 12:02,1:55,Medium,35.101,60.766
1/22/2021 12:07,2:00,Medium,36.099,59.093
1/22/2021 12:12,2:05,Medium,36.599,57.332
1/22/2021 12:17,2:10,Medium,37.098,54.936
1/22/2021 12:22,2:15,Medium,38.096,53.841
1/22/2021 12:27,2:20,Medium,38.595,51.405
1/22/2021 12:32,2:25,Medium,39.593,50.291
1/22/2021 12:37,2:30,Medium,40.092,48.455
1/22/2021 12:42,2:35,Medium,40.591,46.602
1/22/2021 12:47,2:40,Medium,41.589,44.157
1/22/2021 12:52,2:45,Medium,42.088,41.607
1/22/2021 12:57,2:50,Medium,42.586,39.029
1/22/2021 13:02,2:55,Medium,43.584,37.164
1/22/2021 13:07,3:00,Medium,44.083,35.886
1/22/2021 13:12,3:05,Medium,44.581,33.92
1/22/2021 13:17,3:10,Medium,45.578,31.315
1/22/2021 13:22,3:15,Medium,46.077,27.215
1/22/2021 13:27,3:20,Medium,46.575,24.465
1/22/2021 13:32,3:25,Medium,47.572,21.738
1/22/2021 13:37,3:30,Medium,48.071,20.36
1/22/2021 13:42,3:35,Medium,48.569,18.972
1/22/2021 13:47,3:40,Medium,49.566,18.349
1/22/2021 13:52,3:45,Medium,50.064,16.943
1/22/2021 13:57,3:50,Medium,50.562,16.259
12/17/2020 10:00,0:00,Medium,,
12/17/2020 10:05,0:05,Medium,,
12/17/2020 10:10,0:10,Medium,,
12/17/2020 10:15,0:15,Medium,22.155,86.263
12/17/2020 10:20,0:20,Medium,22.155,87.411
12/17/2020 10:25,0:25,Medium,22.155,88.96
12/17/2020 10:30,0:30,Medium,23.155,88.51
12/17/2020 10:35,0:35,Medium,23.656,87.512
12/17/2020 10:40,0:40,Medium,24.156,86.511
12/17/2020 10:45,0:45,Medium,25.156,86.072
12/17/2020 10:50,0:50,Medium,25.656,85.069
12/17/2020 10:55,0:55,Medium,26.156,84.59
12/17/2020 11:00,1:00,Medium,27.156,83.632
12/17/2020 11:05,1:05,Medium,27.656,82.088
12/17/2020 11:10,1:10,Medium,28.156,81.07
12/17/2020 11:15,1:15,Medium,29.155,80.647
12/17/2020 11:20,1:20,Medium,29.655,76.891
12/17/2020 11:25,1:25,Medium,30.154,74.179
12/17/2020 11:30,1:30,Medium,31.153,72.06
12/17/2020 11:35,1:35,Medium,31.652,69.852
12/17/2020 11:40,1:40,Medium,32.152,67.62
12/17/2020 11:45,1:45,Medium,33.15,66.016
12/17/2020 11:50,1:50,Medium,33.649,63.74
12/17/2020 11:55,1:55,Medium,34.148,62.035
12/17/2020 12:00,2:00,Medium,35.146,60.387
12/17/2020 12:05,2:05,Medium,35.645,59.258
12/17/2020 12:10,2:10,Medium,36.144,58.121
12/17/2020 12:15,2:15,Medium,37.141,56.443
12/17/2020 12:20,2:20,Medium,37.64,55.291
12/17/2020 12:25,2:25,Medium,38.139,54.132
12/17/2020 12:30,2:30,Medium,39.136,52.419
12/17/2020 12:35,2:35,Medium,39.634,51.871
12/17/2020 12:40,2:40,Medium,40.132,50.691
12/17/2020 12:45,2:45,Medium,41.129,50.849
12/17/2020 12:50,2:50,Medium,41.627,49.026
12/17/2020 12:55,2:55,Medium,42.125,48.467
12/17/2020 13:00,3:00,Medium,43.121,47.345
12/17/2020 13:05,3:05,Medium,43.619,46.134
12/17/2020 13:10,3:10,Medium,44.117,44.263
12/17/2020 13:15,3:15,Medium,44.615,42.373
12/17/2020 13:20,3:20,Medium,45.611,41.207
12/17/2020 13:25,3:25,Medium,46.108,39.954
12/17/2020 13:30,3:30,Medium,46.606,38.02
12/17/2020 13:35,3:35,Medium,47.601,36.819
12/17/2020 13:40,3:40,Medium,48.098,35.534
12/17/2020 13:45,3:45,Medium,48.596,34.924
12/17/2020 13:50,3:50,Medium,49.59,34.385
12/17/2020 13:55,3:55,Medium,50.087,33.077
12/16/2020 8:56,0:00,Medium,,
12/16/2020 9:01,0:05,Medium,20.553,89.034
12/16/2020 9:06,0:10,Medium,19.552,88.601
12/16/2020 9:11,0:15,Medium,19.552,88.087
12/16/2020 9:16,0:20,Medium,20.553,87.12
12/16/2020 9:21,0:25,Medium,22.054,88.601
12/16/2020 9:26,0:30,Medium,22.054,88.087
12/16/2020 9:31,0:35,Medium,23.054,87.12
12/16/2020 9:36,0:40,Medium,23.554,85.598
12/16/2020 9:41,0:45,Medium,24.055,83.01
12/16/2020 9:46,0:50,Medium,24.555,80.922
12/16/2020 9:51,0:55,Medium,25.555,78.858
12/16/2020 9:56,1:00,Medium,26.055,77.275
12/16/2020 10:01,1:05,Medium,26.555,74.576
12/16/2020 10:06,1:10,Medium,27.554,71.894
12/16/2020 10:11,1:15,Medium,28.054,69.692
12/16/2020 10:16,1:20,Medium,28.554,66.893
12/16/2020 10:21,1:25,Medium,29.554,64.697
12/16/2020 10:26,1:30,Medium,30.053,62.42
12/16/2020 10:31,1:35,Medium,30.553,59.525
12/16/2020 10:36,1:40,Medium,31.553,56.653
12/16/2020 10:41,1:45,Medium,32.052,54.292
12/16/2020 10:46,1:50,Medium,32.552,50.67
12/16/2020 10:51,1:55,Medium,33.551,48.309
12/16/2020 10:56,2:00,Medium,34.05,45.859
12/16/2020 11:01,2:05,Medium,34.55,44.02
12/16/2020 11:06,2:10,Medium,35.549,42.231
12/16/2020 11:11,2:15,Medium,36.048,36.452
12/16/2020 11:16,2:20,Medium,36.547,33.212
12/16/2020 11:21,2:25,Medium,37.047,30.602
12/16/2020 11:26,2:30,Medium,37.546,26.606
12/16/2020 11:31,2:35,Medium,38.045,24.613
12/16/2020 11:36,2:40,Medium,38.544,22.604
12/16/2020 11:41,2:45,Medium,39.543,20.631
12/16/2020 11:46,2:50,Medium,40.042,17.883
12/16/2020 11:51,2:55,Medium,40.541,16.523
12/16/2020 11:56,3:00,Medium,41.04,15.865
12/16/2020 12:01,3:05,Medium,42.038,14.539
12/16/2020 12:06,3:10,Medium,42.537,14.586
12/16/2020 12:11,3:15,Medium,43.036,13.2
12/16/2020 12:16,3:20,Medium,44.033,12.571
12/16/2020 12:21,3:25,Medium,44.532,13.336
12/16/2020 12:26,3:30,Medium,45.031,11.211
12/16/2020 12:31,3:35,Medium,46.029,11.295
12/16/2020 12:36,3:40,Medium,46.527,10.608
12/16/2020 12:41,3:45,Medium,47.026,10.648
12/16/2020 12:46,3:50,Medium,47.525,9.222
12/16/2020 12:51,3:55,Medium,48.522,9.298
12/16/2020 12:56,4:00,Medium,49.02,8.596
12/16/2020 13:01,4:05,Medium,,
12/14/2020 10:07,0:00,Medium,,
12/14/2020 10:12,0:05,Medium,20.547,82.13
12/14/2020 10:17,0:10,Medium,20.046,82.13
12/14/2020 10:22,0:15,Medium,22.048,88.11
12/14/2020 10:27,0:20,Medium,22.048,88.634
12/14/2020 10:32,0:25,Medium,23.048,88.698
12/14/2020 10:37,0:30,Medium,23.548,87.158
12/14/2020 10:42,0:35,Medium,24.049,86.138
12/14/2020 10:47,0:40,Medium,25.049,84.622
12/14/2020 10:52,0:45,Medium,25.549,81.972
12/14/2020 10:57,0:50,Medium,26.049,79.285
12/14/2020 11:02,0:55,Medium,27.049,78.833
12/14/2020 11:07,1:00,Medium,27.549,74.98
12/14/2020 11:12,1:05,Medium,28.048,72.197
12/14/2020 11:17,1:10,Medium,29.048,71.164
12/14/2020 11:22,1:15,Medium,29.548,67.745
12/14/2020 11:27,1:20,Medium,30.047,63.674
12/14/2020 11:32,1:25,Medium,31.046,60.798
12/14/2020 11:37,1:30,Medium,31.546,58.432
12/14/2020 11:42,1:35,Medium,32.045,55.422
12/14/2020 11:47,1:40,Medium,33.044,52.436
12/14/2020 11:52,1:45,Medium,33.544,51.243
12/14/2020 11:57,1:50,Medium,34.043,48.773
12/14/2020 12:02,1:55,Medium,35.042,46.985
12/14/2020 12:07,2:00,Medium,35.541,43.816
12/14/2020 12:12,2:05,Medium,36.04,41.264
12/14/2020 12:17,2:10,Medium,37.038,39.412
12/14/2020 12:22,2:15,Medium,37.537,36.809
12/14/2020 12:27,2:20,Medium,38.036,34.178
12/14/2020 12:32,2:25,Medium,39.034,30.893
12/14/2020 12:37,2:30,Medium,39.533,27.501
12/14/2020 12:42,2:35,Medium,40.032,24.063
12/14/2020 12:47,2:40,Medium,41.029,21.345
12/14/2020 12:52,2:45,Medium,41.528,19.256
12/14/2020 12:57,2:50,Medium,42.027,17.149
12/14/2020 13:02,2:55,Medium,43.024,15.799
12/14/2020 13:07,3:00,Medium,43.522,14.389
12/14/2020 13:12,3:05,Medium,44.519,14.482
12/14/2020 13:17,3:10,Medium,45.018,13.059
12/14/2020 13:22,3:15,Medium,45.516,12.365
12/14/2020 13:27,3:20,Medium,46.513,12.452
12/14/2020 13:32,3:25,Medium,47.011,10.263
12/14/2020 13:37,3:30,Medium,47.509,11.049
12/14/2020 13:42,3:35,Medium,48.506,9.631
12/14/2020 13:47,3:40,Medium,49.004,9.669
12/14/2020 13:52,3:45,Medium,49.502,8.953
12/14/2020 13:57,3:50,Medium,50.498,8.267
12/14/2020 14:02,3:55,Medium,50.996,9.061
12/14/2020 14:07,4:00,Medium,51.493,8.336
12/11/2020 9:43,0:00,Medium,,
12/11/2020 9:48,0:05,Medium,21.547,77.264
12/11/2020 9:53,0:10,Medium,22.048,90.196
12/11/2020 9:58,0:15,Medium,22.048,88.634
12/11/2020 10:03,0:20,Medium,22.548,90.226
12/11/2020 10:08,0:25,Medium,23.548,89.255
12/11/2020 10:13,0:30,Medium,24.049,88.247
12/11/2020 10:18,0:35,Medium,24.549,86.708
12/11/2020 10:23,0:40,Medium,25.049,86.22
12/11/2020 10:28,0:45,Medium,26.049,84.178
12/11/2020 10:33,0:50,Medium,26.549,83.15
12/11/2020 10:38,0:55,Medium,27.049,80.483
12/11/2020 10:43,1:00,Medium,28.048,79.492
12/11/2020 10:48,1:05,Medium,28.548,76.774
12/11/2020 10:53,1:10,Medium,29.048,74.584
12/11/2020 10:58,1:15,Medium,30.047,72.431
12/11/2020 11:03,1:20,Medium,30.547,69.614
12/11/2020 11:08,1:25,Medium,31.046,66.169
12/11/2020 11:13,1:30,Medium,32.045,63.927
12/11/2020 11:18,1:35,Medium,32.545,60.386
12/11/2020 11:23,1:40,Medium,33.044,56.17
12/11/2020 11:28,1:45,Medium,34.043,52.567
12/11/2020 11:33,1:50,Medium,34.542,48.839
12/11/2020 11:38,1:55,Medium,35.042,45.049
12/11/2020 11:43,2:00,Medium,36.04,41.921
12/11/2020 11:48,2:05,Medium,36.539,38.684
12/11/2020 11:53,2:10,Medium,37.038,36.075
12/11/2020 11:58,2:15,Medium,38.036,34.178
12/11/2020 12:03,2:20,Medium,38.535,31.517
12/11/2020 12:08,2:25,Medium,39.034,30.206
12/11/2020 12:13,2:30,Medium,40.032,26.864
12/11/2020 12:18,2:35,Medium,40.53,25.524
12/11/2020 12:23,2:40,Medium,41.528,24.232
12/11/2020 12:28,2:45,Medium,42.027,22.164
12/11/2020 12:33,2:50,Medium,42.525,20.793
12/11/2020 12:38,2:55,Medium,43.024,20.13
12/11/2020 12:43,3:00,Medium,44.021,18.795
12/11/2020 12:48,3:05,Medium,44.519,18.123
12/11/2020 12:53,3:10,Medium,45.018,17.448
12/11/2020 12:58,3:15,Medium,46.014,16.087
12/11/2020 13:03,3:20,Medium,46.513,15.402
12/11/2020 13:08,3:25,Medium,47.011,14.713
12/11/2020 13:13,3:30,Medium,48.007,14.804
12/11/2020 13:18,3:35,Medium,48.506,14.109
12/11/2020 13:23,3:40,Medium,49.004,13.41
12/11/2020 13:28,3:45,Medium,49.502,13.454
12/11/2020 13:33,3:50,Medium,50.498,12.791
12/11/2020 13:38,3:55,Medium,50.996,12.833
12/11/2020 13:43,4:00,Medium,51.493,12.122
12/9/2020 9:43,0:00,Medium,,
12/9/2020 9:48,0:05,Medium,21.547,84.368
12/9/2020 9:53,0:10,Medium,21.547,91.202
12/9/2020 9:58,0:15,Medium,21.547,92.229
12/9/2020 10:03,0:20,Medium,22.048,94.291
12/9/2020 10:08,0:25,Medium,22.548,93.814
12/9/2020 10:13,0:30,Medium,23.048,93.845
12/9/2020 10:18,0:35,Medium,23.548,93.371
12/9/2020 10:23,0:40,Medium,24.049,90.33
12/9/2020 10:28,0:45,Medium,25.049,88.851
12/9/2020 10:33,0:50,Medium,25.549,87.848
12/9/2020 10:38,0:55,Medium,26.049,85.78
12/9/2020 10:43,1:00,Medium,27.049,83.74
12/9/2020 10:48,1:05,Medium,27.549,81.082
12/9/2020 10:53,1:10,Medium,28.048,80.59
12/9/2020 10:58,1:15,Medium,29.048,77.947
12/9/2020 11:03,1:20,Medium,29.548,75.771
12/9/2020 11:08,1:25,Medium,30.047,74.139
12/9/2020 11:13,1:30,Medium,31.046,71.985
12/9/2020 11:18,1:35,Medium,31.546,69.743
12/9/2020 11:23,1:40,Medium,32.045,65.709
12/9/2020 11:28,1:45,Medium,33.044,62.265
12/9/2020 11:33,1:50,Medium,33.544,60.521
12/9/2020 11:38,1:55,Medium,34.043,56.304
12/9/2020 11:43,2:00,Medium,35.042,52.074
12/9/2020 11:48,2:05,Medium,35.541,47.051
12/9/2020 11:53,2:10,Medium,36.539,42.642
